origin_url,is_available
https://github.com/DISIC/guide-handicap-mental-psychique,True
https://github.com/DISIC/guide-impacts_utilisateurs,True
https://github.com/DISIC/guide-integrateur,True
https://github.com/DISIC/guide-lecteurs_ecran,True
https://github.com/DISIC/guide-mobile_app_audit,True
https://github.com/DISIC/guide-mobile_app_conception,True
https://github.com/DISIC/guide-mobile_app_dev_hybride,True
https://github.com/DISIC/guide-mobile_app_dev_natif,True
https://github.com/DISIC/guide-troubles_DYS,True
https://github.com/DISIC/guides-documents_bureautiques_accessibles,True
https://github.com/DISIC/inventaire,True
https://github.com/DISIC/panda,False
https://github.com/DISIC/panorama,True
https://github.com/DISIC/politique-de-contribution-open-source,True
https://github.com/DISIC/referentiel-cms,True
https://github.com/DISIC/referentiel-mobile-tactile,True
https://github.com/DISIC/referentiel_redaction-langage-simplifie,True
https://github.com/DISIC/rgaa,True
https://github.com/DISIC/rgaa-apps,True
https://github.com/DISIC/rgaa-test-suite,True
https://github.com/DISIC/rgaa_angular-bootstrap,True
https://github.com/DISIC/rgaa_bibliotheques-javascript,True
https://github.com/DISIC/rgaa_bibliotheques_javascript,True
https://github.com/DISIC/rgaa_bootstrap-paypal,True
https://github.com/DISIC/rgaa_composants_javascript,True
https://github.com/DISIC/rgaa_ePub,True
https://github.com/DISIC/rgaa_jquery-ui,True
https://github.com/DISIC/rgaa_methodologie,True
https://github.com/DISIC/rgaa_modeles_documents,True
https://github.com/DISIC/rgaa_react-bootstrap,True
https://github.com/DISIC/rgaa_reactjs,True
https://github.com/DISIC/rgaa_referentiel,True
https://github.com/DISIC/rgaa_referentiel_3-2016,True
https://github.com/DISIC/rgaa_referentiel_en,True
https://github.com/DISIC/sill,False
https://github.com/DISIC/sirh-paye-GEST-compar,True
https://github.com/DISIC/sirh-paye-mqd-poc,True
https://github.com/DISIC/wikidemarches,True
https://github.com/DREAL-NA/aides,False
https://github.com/IGNF/CartAGen,True
https://github.com/IGNF/ContinuousGeneralisation,True
https://github.com/IGNF/MultiCriteriaMatching,False
https://github.com/IGNF/NeatMap,False
https://github.com/IGNF/PLU2PLUS,True
https://github.com/IGNF/PaysagesScriptKit,False
https://github.com/IGNF/SIGOPT,True
https://github.com/IGNF/api.gouv.fr,False
https://github.com/IGNF/apicarto,True
https://github.com/IGNF/building-inspector,True
https://github.com/IGNF/campskeleton,True
https://github.com/IGNF/evidence4j,True
https://github.com/IGNF/evolution-apigeoportail,True
https://github.com/IGNF/geoportail-urbanisme-dev,True
https://github.com/IGNF/geoportal-access-lib,True
https://github.com/IGNF/geoportal-extensions,True
https://github.com/IGNF/geoportal-extensions-itowns,False
https://github.com/IGNF/geoportal-extensions-leaflet,True
https://github.com/IGNF/geoportal-extensions-openlayers,True
https://github.com/IGNF/geoportal-sdk,True
https://github.com/IGNF/geoportal-third-party-integration,True
https://github.com/IGNF/geoportal-wfs-client,True
https://github.com/IGNF/geoxygene,True
https://github.com/IGNF/geoxygene-docs,True
https://github.com/IGNF/geoxygene-geopensim,True
https://github.com/IGNF/geoxygene-ojplugin,True
https://github.com/IGNF/geoxygene-palettes,True
https://github.com/IGNF/geoxygene-pea-rep,True
https://github.com/IGNF/geoxygene-sig3d-appli,True
https://github.com/IGNF/geoxygene-unsupported,True
https://github.com/IGNF/geoxygene-wps,True
https://github.com/IGNF/getnet,False
https://github.com/IGNF/gilviewer,True
https://github.com/IGNF/hackathon-necmergitur,True
https://github.com/IGNF/ignf.github.io,True
https://github.com/IGNF/itowns,True
https://github.com/IGNF/itowns-legacy,True
https://github.com/IGNF/libOri,True
https://github.com/IGNF/librjmcmc,True
https://github.com/IGNF/librjmcmc4j,True
https://github.com/IGNF/librjmcmc4s,True
https://github.com/IGNF/libxmls,True
https://github.com/IGNF/lidarformat,True
https://github.com/IGNF/look4,True
https://github.com/IGNF/mapmatcher,True
https://github.com/IGNF/ogam,False
https://github.com/IGNF/roc4j,True
https://github.com/IGNF/saisie_carhab,True
https://github.com/IGNF/spark-iqmulus,True
https://github.com/IGNF/tactileo-quest,True
https://github.com/IGNF/validator,True
https://github.com/IGNF/validator-example,True
https://github.com/IGNF/visio_dpc,True
https://github.com/IGNF/wxfreechart,True
https://github.com/INRA/AU_metabo,False
https://github.com/INRA/NMRProcFlow,True
https://github.com/INRA/ODAM,True
https://github.com/INRA/Rnmr1D,True
https://github.com/INRA/Rodam,True
https://github.com/INRA/rgs3,False
https://github.com/INRIA/IFIPSpecifications,True
https://github.com/INRIA/VisualSedimentation,True
https://github.com/INRIA/Visualization-Literacy-101,True
https://github.com/INRIA/atable,True
https://github.com/INRIA/awesome-open-science-software,True
https://github.com/INRIA/frobel-open-gifts,True
https://github.com/INRIA/hybridvis,True
https://github.com/INRIA/interstices,True
https://github.com/INRIA/intertrace,True
https://github.com/INRIA/libpointing,True
https://github.com/INRIA/libpointing-homebrew,True
https://github.com/INRIA/osc,True
https://github.com/INRIA/sparklificator,True
https://github.com/INRIA/spoon,True
https://github.com/INRIA/tralics,False
https://github.com/INSIDE-information-systems/CO2emissions_email_plugin,False
https://github.com/INSIDE-information-systems/EnvironmentalSemanticWeb,True
https://github.com/INSIDE-information-systems/HydrogeologyWxS,False
https://github.com/INSIDE-information-systems/RiverNetworkWPS,False
https://github.com/INSIDE-information-systems/SensorThingsAPI,False
https://github.com/INSIDE-information-systems/TheHeart,True
https://github.com/INSIDE-information-systems/WFS3,False
https://github.com/INSIDE-information-systems/WatershedWPS,False
https://github.com/INSIDE-information-systems/wfd2018,True
https://github.com/Inist-CNRS/KitGPEC,True
https://github.com/Inist-CNRS/MetHAL,True
https://github.com/Inist-CNRS/RefGPEC,True
https://github.com/Inist-CNRS/compose-workshop,True
https://github.com/Inist-CNRS/computron,False
https://github.com/Inist-CNRS/diachronic-explorer,True
https://github.com/Inist-CNRS/ezark,True
https://github.com/Inist-CNRS/ezmaster,True
https://github.com/Inist-CNRS/ezmaster-automaton,True
https://github.com/Inist-CNRS/ezmaster-canvas,True
https://github.com/Inist-CNRS/ezmaster-cli,True
https://github.com/Inist-CNRS/ezmaster-gitbook,True
https://github.com/Inist-CNRS/ezmaster-globs,False
https://github.com/Inist-CNRS/ezmaster-hexo,True
https://github.com/Inist-CNRS/ezmaster-jekyll,False
https://github.com/Inist-CNRS/ezmaster-mongo,True
https://github.com/Inist-CNRS/ezmaster-mysql,False
https://github.com/Inist-CNRS/ezmaster-phpserver,False
https://github.com/Inist-CNRS/ezmaster-virtuoso,True
https://github.com/Inist-CNRS/ezmaster-web-term,True
https://github.com/Inist-CNRS/ezmaster-webserver,True
https://github.com/Inist-CNRS/get-doctype,True
https://github.com/Inist-CNRS/ghostscript-js,True
https://github.com/Inist-CNRS/inist-tools,True
https://github.com/Inist-CNRS/jbj-playground,True
https://github.com/Inist-CNRS/jussieu-web-home,True
https://github.com/Inist-CNRS/lodex,True
https://github.com/Inist-CNRS/lodex-doc,True
https://github.com/Inist-CNRS/lodex-doc-gitbook-config,False
https://github.com/Inist-CNRS/lodex-dumps,False
https://github.com/Inist-CNRS/lodex-extended,False
https://github.com/Inist-CNRS/lodex-styleguide,True
https://github.com/Inist-CNRS/lodex-themes,True
https://github.com/Inist-CNRS/lodex-use-cases,True
https://github.com/Inist-CNRS/lodex-users-doc,True
https://github.com/Inist-CNRS/lodex-v1,False
