login,description,nom,organisation_url,avatar_url,site_web,adresse,email,est_verifiee,nombre_repertoires,date_creation,plateforme
BRGM,,,https://github.com/BRGM,https://avatars0.githubusercontent.com/u/18071725?v=4,,,,False,18,2016-03-25T14:13:14Z,GitHub
