nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
api-caf,betagouv,GitHub,https://github.com/betagouv/api-caf,API CAF,False,2016-10-04T10:41:23Z,2017-07-24T15:52:19Z,,2,0,MIT License,0,JavaScript,"api,caf,droits-sociaux,etat-plateforme"
beta.wip,betagouv,GitHub,https://github.com/betagouv/beta.wip,Bac à sable pour les travaux de l'Incubateur,False,2016-10-11T09:24:00Z,2017-06-09T16:56:16Z,,0,0,,0,Ruby,
heroku-buildpack-ruby,betagouv,GitHub,https://github.com/betagouv/heroku-buildpack-ruby,Heroku's Ruby Buildpack for Cedar,True,2016-11-05T11:32:52Z,2016-11-05T11:32:54Z,,0,0,MIT License,0,Ruby,
plante-et-moi,betagouv,GitHub,https://github.com/betagouv/plante-et-moi,Permettre aux citoyens de planter fleurs et légumes dans l'espace publique,False,2016-11-07T12:55:58Z,2019-03-27T11:25:35Z,https://beta.gouv.fr/startup/plante-et-moi.html,3,1,,2,HTML,"vanilla-css,vanilla-js"
svair-api,betagouv,GitHub,https://github.com/betagouv/svair-api,,False,2016-11-21T20:35:22Z,2019-03-07T10:15:06Z,,0,4,,0,JavaScript,
beta.ssi,betagouv,GitHub,https://github.com/betagouv/beta.ssi,Guides et documents de sécurité pour les Startups d'État,False,2016-12-09T10:23:10Z,2016-12-20T21:21:43Z,,1,1,GNU Affero General Public License v3.0,0,,
api-particulier-web,betagouv,GitHub,https://github.com/betagouv/api-particulier-web,Site Web de l'API Particulier,False,2017-01-03T16:04:46Z,2019-04-23T14:31:50Z,https://particulier.api.gouv.fr,0,1,GNU Affero General Public License v3.0,0,HTML,
opensimplif,betagouv,GitHub,https://github.com/betagouv/opensimplif,,False,2017-02-23T09:33:11Z,2017-02-23T09:46:39Z,,0,1,,0,Ruby,
mes-aides-campaign,betagouv,GitHub,https://github.com/betagouv/mes-aides-campaign,DÉPRÉCIÉ — Page statique de Mes Aides pour le suivi de la campagne de communication nationale,False,2017-03-07T16:49:24Z,2017-11-09T12:27:14Z,https://simuler.mes-aides.gouv.fr/,0,0,,0,CSS,
open-academie,betagouv,GitHub,https://github.com/betagouv/open-academie,Le site du collectif Open Académie,False,2017-03-07T17:42:25Z,2019-02-18T16:02:54Z,https://openacademie.beta.gouv.fr,4,0,,2,JavaScript,
openfisca-cd93,betagouv,GitHub,https://github.com/betagouv/openfisca-cd93,Extension OpenFisca pour le Conseil Départemental de Seine Saint Denis,False,2017-03-22T17:45:22Z,2017-03-23T10:09:45Z,,0,0,,0,Python,
openfisca-rennesmetropole,betagouv,GitHub,https://github.com/betagouv/openfisca-rennesmetropole,Extension OpenFisca pour Rennes Métropole,False,2017-03-24T09:54:17Z,2019-03-19T07:12:20Z,,0,3,GNU Affero General Public License v3.0,0,Python,
plante-et-moi-backend,betagouv,GitHub,https://github.com/betagouv/plante-et-moi-backend,Permettre aux citoyens de planter fleurs et légumes dans l'espace publique,False,2017-03-27T13:21:29Z,2019-04-11T15:57:48Z,https://beta.gouv.fr/startup/plante-et-moi.html,0,0,MIT License,0,Scala,scala
place-des-entreprises,betagouv,GitHub,https://github.com/betagouv/place-des-entreprises,Place des Entreprises,False,2017-04-07T08:30:16Z,2019-04-25T13:02:10Z,https://place-des-entreprises.beta.gouv.fr,5,3,,2,Ruby,
api-drones,betagouv,GitHub,https://github.com/betagouv/api-drones,"Prototype d'API pour la l'immatriculation, le suivi et la géolocalisation en temps réel des drones. ",False,2017-05-26T20:40:44Z,2017-05-30T10:54:55Z,,1,0,,0,HTML,
mpal-rod,betagouv,GitHub,https://github.com/betagouv/mpal-rod,Bouchon pour l’API ROD (Référentiel Orientation Demandeur) de l’Anah,False,2017-05-29T14:56:28Z,2018-04-16T10:09:43Z,,0,2,,0,Ruby,
mdph-evaluation,betagouv,GitHub,https://github.com/betagouv/mdph-evaluation,projet de l'outil d'evaluation pour les MDPH,False,2017-06-08T13:17:48Z,2018-01-30T15:10:29Z,,0,0,,1,JavaScript,
standup,betagouv,GitHub,https://github.com/betagouv/standup,,False,2017-06-21T12:23:10Z,2019-04-15T08:47:33Z,https://stand-up.surge.sh/,3,7,GNU Affero General Public License v3.0,3,JavaScript,
mpal-deploy,betagouv,GitHub,https://github.com/betagouv/mpal-deploy,,False,2017-07-04T13:12:00Z,2017-07-04T13:17:20Z,,0,0,,0,Ruby,
nir_validate,betagouv,GitHub,https://github.com/betagouv/nir_validate,Validation API for the french NIR,False,2017-07-12T15:14:06Z,2018-06-04T16:29:51Z,https://www.npmjs.com/package/nir_validate,2,1,,1,JavaScript,"nir,nirpp,numero,securite,social"
annuaire-import,betagouv,GitHub,https://github.com/betagouv/annuaire-import,Import GeoJSON de Annuaire de l’administration,False,2017-07-28T11:26:24Z,2019-02-13T16:36:42Z,,3,1,,1,JavaScript,
annuaire,betagouv,GitHub,https://github.com/betagouv/annuaire,Annuaire de l’administration,False,2017-07-28T14:02:53Z,2018-05-11T10:16:10Z,https://betagouv.github.io/annuaire/,10,0,,5,HTML,
mdph-geva-etl,betagouv,GitHub,https://github.com/betagouv/mdph-geva-etl,Extract Transform Load for GEVA specifications,False,2017-08-07T09:21:17Z,2017-08-07T10:09:17Z,,0,0,,0,JavaScript,
api-stats-elk,betagouv,GitHub,https://github.com/betagouv/api-stats-elk,,False,2017-08-09T16:27:55Z,2018-06-22T08:48:50Z,,0,0,,0,JavaScript,
kong-delegateAuth,betagouv,GitHub,https://github.com/betagouv/kong-delegateAuth,,False,2017-08-16T15:30:05Z,2018-07-03T14:32:29Z,,0,0,Apache License 2.0,0,Lua,
taux-versement-transport,betagouv,GitHub,https://github.com/betagouv/taux-versement-transport,"L'historique des taux de versement transport par commune au  1er juillet 2018, et une API pour les taux récents",False,2017-08-18T09:46:53Z,2019-04-04T14:57:20Z,,0,0,,0,JavaScript,
openfisca-loiret,betagouv,GitHub,https://github.com/betagouv/openfisca-loiret, Extension OpenFisca pour les prestations du département du Loiret.,False,2017-09-06T11:34:47Z,2017-09-07T07:13:22Z,,0,0,GNU Affero General Public License v3.0,0,Python,
dossiersco,betagouv,GitHub,https://github.com/betagouv/dossiersco,"Pour inscrire votre enfant au collège, munissez-vous de votre identifiant puis cliquez sur",False,2017-10-13T12:20:41Z,2019-04-25T15:17:23Z,https://dossiersco.fr,3,5,MIT License,145,Ruby,
aplus,betagouv,GitHub,https://github.com/betagouv/aplus,"A+, le service public VIP pour tous",False,2017-10-25T13:11:41Z,2019-04-25T08:55:46Z,https://beta.gouv.fr/startup/aplus.html,1,4,MIT License,3,HTML,
slack-ovh,betagouv,GitHub,https://github.com/betagouv/slack-ovh,Link Slack commands to OVH,False,2017-11-02T14:19:09Z,2019-03-14T13:54:25Z,,0,9,,2,JavaScript,
mrs,betagouv,GitHub,https://github.com/betagouv/mrs,[Startup MRS] Mes remboursements simplifiés,False,2017-12-01T11:28:49Z,2019-04-25T01:26:59Z,https://www.mrs.beta.gouv.fr/,5,6,GNU Affero General Public License v3.0,43,Python,
securite-numerique-agile,betagouv,GitHub,https://github.com/betagouv/securite-numerique-agile,Intégrer la sécurité numérique dans une démarche Agile,False,2017-12-04T14:40:23Z,2018-09-04T12:31:34Z,https://betagouv.gitbooks.io/securite-numerique-agile/,3,2,MIT License,3,,
annuaire-api,betagouv,GitHub,https://github.com/betagouv/annuaire-api,Une API pour les données de l'annuaire de servic-public.fr,False,2017-12-19T17:44:41Z,2019-04-03T15:48:40Z,https://etablissements-publics.api.gouv.fr/,0,2,,16,JavaScript,
openfisca-brestmetropole,betagouv,GitHub,https://github.com/betagouv/openfisca-brestmetropole,Extension OpenFisca pour Brest métropole,False,2018-01-03T13:43:01Z,2019-03-19T07:11:20Z,,1,0,GNU Affero General Public License v3.0,0,Python,
pass-culture-browser,betagouv,GitHub,https://github.com/betagouv/pass-culture-browser,,False,2018-01-03T14:34:35Z,2019-04-25T12:49:45Z,,6,3,,384,JavaScript,
pass-culture-doc,betagouv,GitHub,https://github.com/betagouv/pass-culture-doc,,False,2018-01-04T13:10:05Z,2019-03-15T19:17:28Z,,1,1,,1,Shell,
signup.api.gouv.fr,betagouv,GitHub,https://github.com/betagouv/signup.api.gouv.fr,,False,2018-01-08T09:47:51Z,2018-12-18T10:13:26Z,http://signup.api.gouv.fr/,4,0,,1,,
signup-back,betagouv,GitHub,https://github.com/betagouv/signup-back,,False,2018-01-08T10:06:50Z,2019-04-24T14:40:41Z,,0,3,,0,Ruby,
signup-oauth,betagouv,GitHub,https://github.com/betagouv/signup-oauth,,False,2018-01-08T10:10:53Z,2019-01-03T17:25:40Z,,0,0,,0,Ruby,
signup.api.gouv.fr-docker,betagouv,GitHub,https://github.com/betagouv/signup.api.gouv.fr-docker,,False,2018-01-08T10:32:49Z,2018-07-18T08:57:35Z,,0,0,,0,,
pass-culture-main,betagouv,GitHub,https://github.com/betagouv/pass-culture-main,Environnement docker pour le projet Pass Culture,False,2018-01-08T14:12:34Z,2019-04-18T08:52:26Z,,4,3,,7,Shell,
pass-culture-blog,betagouv,GitHub,https://github.com/betagouv/pass-culture-blog,,False,2018-01-23T16:57:25Z,2018-01-23T17:05:12Z,,0,0,,0,HTML,
syso-core,betagouv,GitHub,https://github.com/betagouv/syso-core,Experimental : extraction d'un module correspondant au moteur de calcul de syso,False,2018-02-09T12:52:39Z,2018-04-03T07:59:33Z,,0,0,,0,PureScript,
api-particulier-auth,betagouv,GitHub,https://github.com/betagouv/api-particulier-auth,"Simplifiez les démarches de vos usagers, ne demandez plus de justificatifs",False,2018-02-16T13:23:20Z,2019-04-12T09:39:49Z,https://particulier.api.gouv.fr/,0,0,MIT License,0,JavaScript,
i18nliner-js,betagouv,GitHub,https://github.com/betagouv/i18nliner-js,I18n made simple,True,2018-03-05T08:40:47Z,2018-03-05T08:40:49Z,,0,0,MIT License,0,JavaScript,
react-i18nliner,betagouv,GitHub,https://github.com/betagouv/react-i18nliner,"translate=""yes"" all the things",True,2018-03-05T08:41:18Z,2018-03-05T08:41:21Z,,0,0,MIT License,0,JavaScript,
pass-culture-api,betagouv,GitHub,https://github.com/betagouv/pass-culture-api,API pour l'application Pass Culture,False,2018-03-07T15:30:02Z,2019-04-25T13:01:05Z,,2,1,,19,Python,
pass-culture-app-staging,betagouv,GitHub,https://github.com/betagouv/pass-culture-app-staging,Version packagée de notre appli téléphone (staging),False,2018-03-21T14:02:07Z,2018-05-18T15:59:41Z,,0,0,,0,CSS,
openfisca-pau,betagouv,GitHub,https://github.com/betagouv/openfisca-pau,Extension OpenFisca pour la ville de Pau,False,2018-04-06T14:36:56Z,2018-04-06T14:37:34Z,,0,0,GNU Affero General Public License v3.0,1,Python,
api-particulier-demo-traces,betagouv,GitHub,https://github.com/betagouv/api-particulier-demo-traces,,False,2018-04-23T13:00:23Z,2018-04-23T13:01:27Z,,0,0,,0,HTML,
pass-culture-pro,betagouv,GitHub,https://github.com/betagouv/pass-culture-pro,"Application web pour les professionnels de la culture, leur permettant de charger leurs offres sur le pass.",False,2018-05-01T13:05:17Z,2019-04-25T12:49:37Z,,1,0,,4,JavaScript,
pass-culture-pro-staging,betagouv,GitHub,https://github.com/betagouv/pass-culture-pro-staging,,False,2018-05-02T11:46:24Z,2018-05-02T11:46:26Z,,0,0,,0,,
openfisca-demande-logement-social,betagouv,GitHub,https://github.com/betagouv/openfisca-demande-logement-social,Module de génération de situation OpenFisca à partir d'un XML de demande de logement social,False,2018-05-02T15:48:23Z,2018-05-03T13:09:01Z,,0,0,,0,Python,
zam,betagouv,GitHub,https://github.com/betagouv/zam,Alléger la charge de préparation par le gouvernement du débat parlementaire.,False,2018-05-07T16:02:03Z,2019-04-18T13:32:49Z,https://beta.gouv.fr/startup/zam.html,8,3,Other,5,Python,
openfisca-tracer,betagouv,GitHub,https://github.com/betagouv/openfisca-tracer,A basic tool to investigate OpenFisca computations,False,2018-05-23T12:31:45Z,2019-02-05T17:40:52Z,,0,0,,0,CSS,
eac,betagouv,GitHub,https://github.com/betagouv/eac,La Plateforme de l'Éducation Artistique et Culturelle,False,2018-05-29T08:47:25Z,2019-02-04T01:59:17Z,http://education-artistique-culturelle.fr/,3,2,MIT License,6,HTML,"culture,education,government"
secretariat,betagouv,GitHub,https://github.com/betagouv/secretariat,La webapp secrétariat des emails de l’incubateur 💁‍♂️👩‍💻,False,2018-06-05T08:08:36Z,2019-04-03T21:58:55Z,,0,2,MIT License,3,JavaScript,
competences-pro,betagouv,GitHub,https://github.com/betagouv/competences-pro,Évaluer en ligne les compétences pro à travers des mises en situation,False,2018-06-06T15:18:28Z,2019-04-25T07:50:18Z,https://competences-pro.beta.gouv.fr/,6,2,GNU Affero General Public License v3.0,26,JavaScript,"competences,docker,nodejs,npm,webpack4"
mes-aides-out,betagouv,GitHub,https://github.com/betagouv/mes-aides-out,Basic teleservice to showcase prefill logic from mes-aides.gouv.fr,False,2018-06-06T15:44:12Z,2018-07-11T13:40:21Z,,0,0,,1,PHP,
dossiersco-maintenance,betagouv,GitHub,https://github.com/betagouv/dossiersco-maintenance,,False,2018-06-07T09:23:10Z,2018-06-07T09:34:40Z,,0,0,,0,CSS,
eac-scrapper,betagouv,GitHub,https://github.com/betagouv/eac-scrapper,Scrapping des données Canopé pour les acteurs culturels,False,2018-06-18T08:19:30Z,2018-06-19T13:56:05Z,,0,0,MIT License,0,JavaScript,"nodejs,scrapping"
eac-api,betagouv,GitHub,https://github.com/betagouv/eac-api,API de la plateforme EAC. Distribue des données sur les Acteurs Culturels et leurs actions.,False,2018-06-18T12:15:46Z,2018-11-27T18:21:30Z,https://api.education-artistique-culturelle.fr/,2,1,MIT License,5,JavaScript,"culture,education"
api-particulier-lib,betagouv,GitHub,https://github.com/betagouv/api-particulier-lib,,False,2018-06-20T12:32:51Z,2018-10-26T16:24:22Z,,0,0,,0,JavaScript,
pass-culture-shared,betagouv,GitHub,https://github.com/betagouv/pass-culture-shared,Tous les objets javascript partagés entre l'application découverte et l'application pro,False,2018-07-09T18:01:54Z,2019-04-16T16:46:03Z,,0,0,MIT License,3,JavaScript,
co-constuisons-bot,betagouv,GitHub,https://github.com/betagouv/co-constuisons-bot,"Source du Slack Bot ""Co-Construisons""",False,2018-07-10T12:38:32Z,2018-12-03T10:16:32Z,,0,0,,0,JavaScript,
signup-front,betagouv,GitHub,https://github.com/betagouv/signup-front,,False,2018-07-10T16:00:28Z,2019-04-24T13:17:18Z,,2,1,MIT License,0,JavaScript,
co-constuisons-api,betagouv,GitHub,https://github.com/betagouv/co-constuisons-api,API co-construisons,False,2018-07-12T09:36:22Z,2018-12-17T09:41:50Z,,0,0,,0,JavaScript,
pia-docker,betagouv,GitHub,https://github.com/betagouv/pia-docker,"Killian Kemps (https://github.com/KillianKemps) has created an awesome Docker configuration to setup a Docker environment for production purpose. Thanks to Killian it is much easier now to run PIA. A simple docker-compose up does everything and gives a running website : front-end, back-end and database. ",True,2018-07-24T09:47:52Z,2018-07-26T08:58:18Z,,0,0,GNU General Public License v3.0,0,Dockerfile,
pia-paas,betagouv,GitHub,https://github.com/betagouv/pia-paas,Deploy PIA app in a Paas platform,False,2018-07-24T09:59:59Z,2018-07-24T10:00:01Z,,0,0,MIT License,0,,
pop-data,betagouv,GitHub,https://github.com/betagouv/pop-data,Plateforme ouverte du patrimoine - Open Data scripts,False,2018-07-25T09:42:05Z,2019-01-07T15:54:49Z,,0,0,,1,,
dialogue-de-gestion,betagouv,GitHub,https://github.com/betagouv/dialogue-de-gestion,Générateur du fichier de suivi budgétaire,False,2018-07-30T15:07:31Z,2018-12-03T14:24:38Z,,0,0,,0,JavaScript,
