nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
guides-documents_bureautiques_accessibles,DISIC,GitHub,https://github.com/DISIC/guides-documents_bureautiques_accessibles,Ensemble de guides pour rédiger des documents bureautiques accessibles. English version also available (https://github.com/DISIC/guides-documents_bureautiques_accessibles/tree/english),False,2016-07-04T14:34:08Z,2017-08-30T19:47:13Z,,6,5,Other,0,HTML,"a11y,rgaa"
guide-integrateur,DISIC,GitHub,https://github.com/DISIC/guide-integrateur,Un guide destiné aux intégrateurs chargés de réaliser des gabarits HTML et CSS accessibles.,False,2016-07-06T11:57:43Z,2019-05-20T08:21:52Z,https://disic.github.io/guide-integrateur/,123,7,Other,5,HTML,"a11y,rgaa,webdesign,webdev"
foss-contrib-policy-template,DISIC,GitHub,https://github.com/DISIC/foss-contrib-policy-template,,False,2016-10-24T08:16:06Z,2018-09-12T16:21:12Z,,33,12,Other,4,,
panorama,DISIC,GitHub,https://github.com/DISIC/panorama,Panorama des grands projets SI de l'Etat,False,2016-11-10T15:42:13Z,2018-09-24T09:44:18Z,https://disic.github.io/panorama,2,1,MIT License,0,HTML,"dt,flexdashboard,highcharter"
guide-lecteurs_ecran,DISIC,GitHub,https://github.com/DISIC/guide-lecteurs_ecran,Guide d'utilisation des lecteurs d'écran : la vérification de l'accessibilité des interfaces riches requiert des tests de restitution avec différents lecteurs d'écran.,False,2016-12-12T13:40:06Z,2018-08-02T07:26:55Z,https://disic.github.io/guide-lecteurs_ecran/,7,1,,2,HTML,"a11y,rgaa,screenreader"
sirh-paye-mqd-poc,DISIC,GitHub,https://github.com/DISIC/sirh-paye-mqd-poc,,False,2017-05-02T16:18:12Z,2017-06-21T16:20:37Z,,2,1,,0,Java,
rgaa_ePub,DISIC,GitHub,https://github.com/DISIC/rgaa_ePub,Ressources pour créer des documents accessibles au format EPUB,False,2017-05-17T07:30:47Z,2017-08-02T14:38:31Z,,2,1,,0,,"a11y,epub,rgaa"
guide-impacts_utilisateurs,DISIC,GitHub,https://github.com/DISIC/guide-impacts_utilisateurs,Défauts d’accessibilité : Impacts sur les utilisateurs,False,2017-05-17T08:44:56Z,2019-03-07T07:26:57Z,https://disic.github.io/guide-impacts_utilisateurs/,6,3,,6,HTML,"a11y,disabilities,handicap,rgaa,users"
guide-troubles_DYS,DISIC,GitHub,https://github.com/DISIC/guide-troubles_DYS,Guide des troubles DYS,False,2017-05-17T08:54:24Z,2018-04-20T14:00:48Z,,8,1,,0,,"a11y,disability,dys,handicap,rgaa"
guide-RGAA_CMS,DISIC,GitHub,https://github.com/DISIC/guide-RGAA_CMS, Guide méthodologique RGAA-CMS,False,2017-05-17T09:12:29Z,2017-08-02T14:37:57Z,,4,1,,0,,"a11y,cms,rgaa"
rgaa-test-suite,DISIC,GitHub,https://github.com/DISIC/rgaa-test-suite,Suite de tests pour tester la conformité de composants JavaScript avec les design patterns ARIA,False,2017-05-24T14:23:38Z,2018-09-13T14:11:31Z,,10,1,Other,0,JavaScript,
rgaa_bootstrap-paypal,DISIC,GitHub,https://github.com/DISIC/rgaa_bootstrap-paypal,Corrections d'accessibilité sur les composants Paypal Bootstrap Accessibility Plugin,False,2017-05-24T15:21:22Z,2017-08-02T14:37:46Z,,2,1,Other,0,HTML,
rgaa_reactjs,DISIC,GitHub,https://github.com/DISIC/rgaa_reactjs,Corrections d'accessibilité sur les composants de l'organisation ReactJS,False,2017-06-12T10:19:56Z,2018-01-02T16:31:59Z,,3,2,Other,0,JavaScript,
assistant-rgaa,DISIC,GitHub,https://github.com/DISIC/assistant-rgaa,Extension de navigateur permettant d'auditer des pages web en suivant le référentiel RGAA.,False,2017-06-26T12:28:24Z,2019-04-17T18:52:23Z,,27,5,,1,JavaScript,"a11y,rgaa"
guide-auditeur,DISIC,GitHub,https://github.com/DISIC/guide-auditeur,Guide de l'auditeur RGAA 3,False,2017-07-05T15:05:25Z,2019-03-07T07:28:40Z,https://disic.github.io/guide-auditeur/,4,4,,0,HTML,"a11y,audit,rgaa"
rgaa_referentiel_3-2016,DISIC,GitHub,https://github.com/DISIC/rgaa_referentiel_3-2016,Ancien dépôt du RGAA 3 2016,False,2017-07-31T08:00:55Z,2017-07-31T08:00:55Z,,0,0,,0,,
guide-concepteur,DISIC,GitHub,https://github.com/DISIC/guide-concepteur,Guide du concepteur RGAA 3,False,2017-08-02T13:54:05Z,2019-03-07T07:28:35Z,https://disic.github.io/guide-concepteur,5,2,Other,0,HTML,"a11y,design,rgaa"
guide-handicap-mental-psychique,DISIC,GitHub,https://github.com/DISIC/guide-handicap-mental-psychique,Guide sur le handicap mental,False,2017-08-03T10:21:05Z,2017-09-13T22:30:10Z,,2,1,Other,1,,"a11y,disabilities,handicap,rgaa"
referentiel_redaction-langage-simplifie,DISIC,GitHub,https://github.com/DISIC/referentiel_redaction-langage-simplifie,Référentiel pour une rédaction de contenus alternatifs en langage simplifié,False,2017-08-03T10:23:38Z,2017-08-28T20:24:08Z,https://disic.github.io/referentiel_redaction-langage-simplifie/,1,1,,0,HTML,"a11y,disability,handicap,rgaa"
guide-developpeur,DISIC,GitHub,https://github.com/DISIC/guide-developpeur,Guide du développeur RGAA 3,False,2017-08-07T11:17:20Z,2019-03-07T07:25:54Z,https://disic.github.io/guide-developpeur/,9,3,Other,1,HTML,"a11y,aria,development,javascript,rgaa"
guide-derogations,DISIC,GitHub,https://github.com/DISIC/guide-derogations,Guide des dérogations RGAA 3 2016,False,2017-08-07T12:07:21Z,2019-03-07T07:28:46Z,,3,2,Other,0,,"a11y,audit,rgaa"
rgaa-apps,DISIC,GitHub,https://github.com/DISIC/rgaa-apps,Référentiel RGAA-APPS destiné à toute personne désirant évaluer l'accessibilité des interfaces graphiques logicielles de bureau ou mobile.,False,2017-08-16T09:11:47Z,2017-08-16T09:33:28Z,https://disic.github.io/rgaa-apps/,0,2,,0,HTML,"a11y,audit,mobile,rgaa,software"
guide-decideur,DISIC,GitHub,https://github.com/DISIC/guide-decideur,Accessibilité numérique et RGAA 3 : guide à destination des décideurs,False,2017-08-31T10:50:53Z,2017-08-31T11:24:37Z,https://disic.github.io/guide-decideur/,0,2,,0,HTML,"a11y,management,rgaa"
inventaire,DISIC,GitHub,https://github.com/DISIC/inventaire,pour cataloguer les démarches et les sites web,False,2017-09-05T13:56:58Z,2017-09-05T13:56:58Z,,0,0,,0,,
guide-chef_projets,DISIC,GitHub,https://github.com/DISIC/guide-chef_projets,Guide du chef de projets RGAA 3,False,2017-10-18T07:30:41Z,2017-10-25T16:03:54Z,https://disic.github.io/guide-chef_projets/,0,0,,0,HTML,"a11y,project-management,rgaa"
politique-de-contribution-open-source,DISIC,GitHub,https://github.com/DISIC/politique-de-contribution-open-source,Politique de contribution open-source interministérielle,False,2017-10-27T15:00:57Z,2019-05-20T09:47:47Z,https://www.numerique.gouv.fr/publications/politique-logiciel-libre/,56,52,Other,12,,"government,open-source,policy"
circuits,DISIC,GitHub,https://github.com/DISIC/circuits,Explicitation des processus internes,False,2018-03-12T15:32:25Z,2019-04-24T12:12:19Z,,2,0,,0,,
wikidemarches,DISIC,GitHub,https://github.com/DISIC/wikidemarches,,False,2018-05-18T08:34:44Z,2019-06-04T07:53:27Z,,3,4,GNU Lesser General Public License v3.0,121,Java,
sirh-paye-GEST-compar,DISIC,GitHub,https://github.com/DISIC/sirh-paye-GEST-compar,Outil web de visualisation et de comparaison de fichiers GEST de paye en lien avec l'application PAY.,False,2018-09-17T11:57:45Z,2018-09-17T12:33:37Z,,0,0,,0,,
XWiki-cerfa-numerique,DISIC,GitHub,https://github.com/DISIC/XWiki-cerfa-numerique,XWiki-cerfa-numerique ,False,2018-11-26T14:37:56Z,2018-11-26T14:38:47Z,,0,1,,0,,
sill,DISIC,GitHub,https://github.com/DISIC/sill,Socle interministériel des logiciels libres,True,2019-01-24T18:19:07Z,2019-06-04T05:22:50Z,https://disic.github.io/sill/,8,1,Other,16,HTML,"bluehats,etalab,sill"
GMR-sandbox,DISIC,GitHub,https://github.com/DISIC/GMR-sandbox,GMR-sandbox,False,2019-02-18T11:45:10Z,2019-04-16T20:20:42Z,,0,2,MIT License,1,,
gazette-bluehats,DISIC,GitHub,https://github.com/DISIC/gazette-bluehats,La gazette du libre dans/pour l'administration,False,2019-04-01T18:07:05Z,2019-05-30T16:29:38Z,https://frama.link/bluehats-list,5,1,Other,2,,"bluehats,dinsic"
GMR,DISIC,GitHub,https://github.com/DISIC/GMR,Gouvernance et maitrise des risques,False,2019-04-09T12:30:26Z,2019-04-09T15:16:57Z,,3,0,,0,,
