nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
specificite,observatoire-territoires,GitHub,https://github.com/observatoire-territoires/specificite,,False,2018-07-10T08:15:32Z,2018-12-04T08:03:09Z,,0,0,,0,R,
rapport-OT-mobilites,observatoire-territoires,GitHub,https://github.com/observatoire-territoires/rapport-OT-mobilites,Prototype de rapport bookdown,False,2018-08-02T15:06:23Z,2018-12-04T08:03:09Z,https://observatoire-territoires.github.io/rapport-OT-mobilites/,0,0,,0,HTML,
migR,observatoire-territoires,GitHub,https://github.com/observatoire-territoires/migR,Analyse des migrations résidentielles,False,2018-09-05T20:21:54Z,2019-03-06T13:32:55Z,https://observatoire-territoires.github.io/migR/index.html,6,1,,1,R,
shinyapp_mob_resid,observatoire-territoires,GitHub,https://github.com/observatoire-territoires/shinyapp_mob_resid,Application de diagnostic territorial sur les migrations résidentielles,False,2019-01-15T10:03:12Z,2019-03-13T16:13:23Z,,5,0,GNU General Public License v3.0,0,R,
synthese_mob_resid,observatoire-territoires,GitHub,https://github.com/observatoire-territoires/synthese_mob_resid,,False,2019-01-22T10:16:01Z,2019-02-26T10:32:12Z,,0,0,,0,JavaScript,
KitsCarto-GdDebat,observatoire-territoires,GitHub,https://github.com/observatoire-territoires/KitsCarto-GdDebat,Scripts pour automatiser la production des kits cartographiques du Grand Débat National,False,2019-01-22T15:59:06Z,2019-02-26T16:12:38Z,,2,0,GNU General Public License v3.0,0,R,
SOFIE,observatoire-territoires,GitHub,https://github.com/observatoire-territoires/SOFIE,,False,2019-03-01T16:04:24Z,2019-03-15T14:32:22Z,,0,1,,0,R,
