nom,organisation_nom,plateforme,repertoire_url,description,est_fork,est_archive,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
mock-up,histovec,GitHub,https://github.com/histovec/mock-up,2nd draft of a gui for histovec,False,False,2018-03-10T11:44:16Z,2018-04-03T12:58:20Z,,0,0,,0,HTML,,False,
slides,histovec,GitHub,https://github.com/histovec/slides,,False,False,2018-03-10T15:43:39Z,2018-05-02T20:31:12Z,,0,0,MIT License,0,JavaScript,,False,
histovec-beta,histovec,GitHub,https://github.com/histovec/histovec-beta,Histovec - Achetez en confiance un véhicule d'occasion,False,False,2018-04-01T19:06:20Z,2019-08-07T10:51:06Z,,6,12,GNU General Public License v3.0,62,CSS,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/histovec/histovec-beta/directory/
