nom,organisation_nom,plateforme,repertoire_url,description,est_fork,est_archive,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
candilib,LAB-MI,GitHub,https://github.com/LAB-MI/candilib,,False,True,2018-08-02T20:11:27Z,2019-06-23T11:52:57Z,,3,6,GNU Lesser General Public License v3.0,18,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/LAB-MI/candilib/directory/
LAB-MI.github.io,LAB-MI,GitHub,https://github.com/LAB-MI/LAB-MI.github.io,Site de l'incubateur de startups du ministère de l'intérieur,False,False,2018-08-05T09:28:10Z,2019-07-15T09:14:38Z,,0,3,GNU General Public License v3.0,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/LAB-MI/LAB-MI.github.io/directory/
candilibV2,LAB-MI,GitHub,https://github.com/LAB-MI/candilibV2,,False,False,2018-12-21T13:17:19Z,2019-08-19T15:18:55Z,,4,4,,85,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/LAB-MI/candilibV2/directory/
api.gouv.fr,LAB-MI,GitHub,https://github.com/LAB-MI/api.gouv.fr,Liste les API disponibles au sein de l'administration française,True,False,2019-06-23T15:07:48Z,2019-06-23T15:07:51Z,https://api.gouv.fr,0,0,GNU Affero General Public License v3.0,0,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/LAB-MI/api.gouv.fr/directory/
