nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
countries,polewebmaedi,GitHub,https://github.com/polewebmaedi/countries,"World countries in JSON, CSV, XML and Yaml. Any help is welcome!",True,2015-02-08T11:51:04Z,2015-02-08T11:51:06Z,http://git.io/countries,0,0,Other,0,PHP,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/polewebmaedi/countries/directory/
natural-earth-vector,polewebmaedi,GitHub,https://github.com/polewebmaedi/natural-earth-vector,"A global, public domain map dataset available at three scales and featuring tightly integrated vector and raster data.",True,2015-02-08T12:57:43Z,2015-02-08T12:58:15Z,natural earth,0,0,Other,0,Makefile,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/polewebmaedi/natural-earth-vector/directory/
MAEDI-Pays,polewebmaedi,GitHub,https://github.com/polewebmaedi/MAEDI-Pays,Pays,False,2015-03-03T14:56:45Z,2018-03-29T16:40:47Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/polewebmaedi/MAEDI-Pays/directory/
MAEDI-Capitales,polewebmaedi,GitHub,https://github.com/polewebmaedi/MAEDI-Capitales,Capitales et autres villes importantes,False,2015-03-05T13:40:00Z,2015-03-05T13:40:00Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/polewebmaedi/MAEDI-Capitales/directory/
