nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
Datea,nanterre,GitHub,https://github.com/nanterre/Datea,django based civic engagement plattform,True,2015-06-23T00:47:37Z,2015-06-23T00:47:44Z,,0,0,Other,0,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/nanterre/Datea/directory/
Bienvenue,nanterre,GitHub,https://github.com/nanterre/Bienvenue,,False,2015-12-18T10:54:52Z,2016-03-20T23:14:24Z,participez.nanterre.fr,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/nanterre/Bienvenue/directory/
opendata,nanterre,GitHub,https://github.com/nanterre/opendata,,False,2016-04-22T11:31:46Z,2016-11-18T17:55:54Z,https://participez.nanterre.fr,0,1,Other,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/nanterre/opendata/directory/
democracyos,nanterre,GitHub,https://github.com/nanterre/democracyos,DemocracyOS is an online space for deliberation and voting on political proposals. The software aims to stimulate better arguments and come to better rulings.  ,True,2016-05-17T14:48:47Z,2017-02-24T10:39:54Z,http://democracyos.org,1,0,Other,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/nanterre/democracyos/directory/
donnees-a-voir,nanterre,GitHub,https://github.com/nanterre/donnees-a-voir,"Documentation ""Données à voir"" La Terrasse Nanterre 2016",True,2016-09-05T13:55:57Z,2016-09-02T12:45:00Z,,0,1,GNU General Public License v3.0,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/nanterre/donnees-a-voir/directory/
nanterre.github.io,nanterre,GitHub,https://github.com/nanterre/nanterre.github.io,,False,2016-09-14T15:15:27Z,2016-09-14T15:25:31Z,,0,1,,0,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/nanterre/nanterre.github.io/directory/
donneesavoir,nanterre,GitHub,https://github.com/nanterre/donneesavoir,,True,2016-09-28T16:47:27Z,2016-09-28T16:47:38Z,,0,0,MIT License,0,CSS,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/nanterre/donneesavoir/directory/
decidim,nanterre,GitHub,https://github.com/nanterre/decidim,The participatory democracy framework. A generator and multiple gems made with Ruby on Rails. ,True,2018-10-24T21:42:18Z,2018-10-24T21:42:29Z,http://www.decidim.org,0,0,GNU Affero General Public License v3.0,0,Ruby,,False,
