nom,organisation_nom,plateforme,repertoire_url,description,est_fork,est_archive,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
docker-stack,datatourisme,GitLab,https://framagit.org/datatourisme/docker-stack,,,False,2018-04-18T13:40:01Z,2019-01-17T14:31:53Z,,2,1,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://framagit.org/datatourisme/docker-stack/directory/
api,datatourisme,GitLab,https://framagit.org/datatourisme/api,,,False,2018-04-18T13:38:56Z,2019-05-16T16:29:28Z,,1,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://framagit.org/datatourisme/api/directory/
ontology,datatourisme,GitLab,https://framagit.org/datatourisme/ontology,DATAtourisme datas schema,,False,2016-11-21T08:51:37Z,2019-07-11T16:11:01Z,,5,3,,9,,"DATAtourisme,Ontology,Tourisme",True,https://archive.softwareheritage.org/browse/origin/https://framagit.org/datatourisme/ontology/directory/
