nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
docker-debian,nantesmetropole,GitHub,https://github.com/nantesmetropole/docker-debian,Tooling to build Debian images for Docker,False,2016-11-23T07:57:15Z,2017-05-09T20:02:55Z,,1,0,Apache License 2.0,0,Shell,"docker,docker-debian,docker-image"
docker-paas,nantesmetropole,GitHub,https://github.com/nantesmetropole/docker-paas, Tooling to build PaaS images for Docker,False,2017-01-09T15:05:37Z,2017-06-09T12:03:09Z,,1,1,Apache License 2.0,0,Ruby,"debian,docker,docker-image,docker-images,docker-paas,dockerfile,php,tomcat"
LibreOfficeNow,nantesmetropole,GitHub,https://github.com/nantesmetropole/LibreOfficeNow,,False,2017-02-13T10:07:12Z,2017-07-10T15:02:23Z,,5,1,GNU Affero General Public License v3.0,1,PHP,
