nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
go-ethereum,banquedefrance,GitHub,https://github.com/banquedefrance/go-ethereum,Official Go implementation of the Ethereum protocol,True,2016-12-05T09:14:42Z,2019-01-29T23:29:43Z,https://geth.ethereum.org,1,1,GNU Lesser General Public License v3.0,0,Go,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/banquedefrance/go-ethereum/directory/
madre_bat,banquedefrance,GitHub,https://github.com/banquedefrance/madre_bat,Shell scripts,False,2018-06-19T10:05:26Z,2018-06-19T11:50:02Z,,0,0,,0,Shell,,False,
