nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
mail-fun-edx,openfun,GitHub,https://github.com/openfun/mail-fun-edx,course mail template,False,2015-04-22T10:46:21Z,2016-02-18T15:22:35Z,,0,0,,0,HTML,
xblock-utils2,openfun,GitHub,https://github.com/openfun/xblock-utils2,,False,2015-04-23T13:51:48Z,2018-03-21T15:12:24Z,,1,1,GNU Affero General Public License v3.0,0,Python,
dmotion-xblock,openfun,GitHub,https://github.com/openfun/dmotion-xblock,Edx XBlock for DailyMotion videos,False,2015-05-20T15:45:16Z,2015-06-10T10:06:20Z,,0,0,,0,Python,
edx-gea,openfun,GitHub,https://github.com/openfun/edx-gea,Grade external activity  xblock.,False,2015-07-07T16:14:14Z,2018-03-22T13:14:19Z,,5,2,GNU Affero General Public License v3.0,3,Python,"edx-platform,xblock"
libcast-xblock,openfun,GitHub,https://github.com/openfun/libcast-xblock,XBlock for playing Libcast videos,False,2015-08-26T09:01:19Z,2018-05-31T17:37:42Z,,1,1,GNU Affero General Public License v3.0,2,Python,
fun-logstash,openfun,GitHub,https://github.com/openfun/fun-logstash, Logstash configuration file for processing Open edX tracking logs. Personal user data are anonymized.,False,2015-10-11T11:50:59Z,2015-10-11T11:50:59Z,,0,0,,0,,
ecommerce,openfun,GitHub,https://github.com/openfun/ecommerce,Django application used to manage edX's product catalog and handle orders for those products,True,2016-02-11T17:53:15Z,2016-02-11T17:53:17Z,http://open-edx-ecommerce-guide.readthedocs.org,0,0,GNU Affero General Public License v3.0,0,Python,
videofront,openfun,GitHub,https://github.com/openfun/videofront,"  An extensible video storage, transcoding and streaming video provider ",False,2016-08-02T07:54:29Z,2018-12-26T06:10:07Z,,17,7,Other,3,Python,"streaming,video"
videofront-client,openfun,GitHub,https://github.com/openfun/videofront-client,Videofront client library and CLI utilities,False,2016-08-04T14:16:34Z,2018-03-04T07:28:47Z,,1,1,,0,Python,
edx-proctoring,openfun,GitHub,https://github.com/openfun/edx-proctoring,,True,2016-09-01T13:02:40Z,2016-09-01T13:02:42Z,,0,1,GNU Affero General Public License v3.0,0,Python,
fun-videofront-xblock,openfun,GitHub,https://github.com/openfun/fun-videofront-xblock,FUN XBlock for playing videos stored on videofront,False,2016-09-06T16:26:29Z,2017-07-27T00:16:34Z,,1,0,,0,Python,"edx-platform,xblock"
xblock-Glowbl,openfun,GitHub,https://github.com/openfun/xblock-Glowbl,,False,2016-09-09T09:24:46Z,2019-01-22T11:09:57Z,,0,0,GNU Affero General Public License v3.0,0,Python,"edx-platform,xblock"
proctoru-xblock,openfun,GitHub,https://github.com/openfun/proctoru-xblock,,True,2016-10-26T15:54:11Z,2018-03-22T08:25:36Z,,0,0,GNU Affero General Public License v3.0,0,CSS,
fun-translations,openfun,GitHub,https://github.com/openfun/fun-translations,Custom translations,False,2017-02-07T11:30:35Z,2017-02-07T11:30:35Z,,0,0,,0,,
edx-analytics-dashboard,openfun,GitHub,https://github.com/openfun/edx-analytics-dashboard,Dashboard to display course analytics to course teams,True,2017-02-15T10:55:30Z,2017-02-15T10:55:35Z,,0,0,GNU Affero General Public License v3.0,0,Python,
svg-converter,openfun,GitHub,https://github.com/openfun/svg-converter,,False,2017-08-07T10:30:45Z,2017-08-07T12:50:43Z,https://www.fun-mooc.fr,0,1,,1,Python,
edx-ora2,openfun,GitHub,https://github.com/openfun/edx-ora2,Open Response Assessment Suite,True,2017-11-06T09:07:25Z,2017-11-06T09:07:29Z,,0,0,GNU Affero General Public License v3.0,0,Python,
richie,openfun,GitHub,https://github.com/openfun/richie,🐬 A CMS for Open Education,False,2017-11-20T09:23:40Z,2019-03-04T13:34:06Z,,24,9,MIT License,47,Python,"catalog,cms,lms,moodle,openeducation,openedx"
cs_comments_service,openfun,GitHub,https://github.com/openfun/cs_comments_service,server side of the comment service,True,2017-11-29T12:47:33Z,2017-11-29T12:47:35Z,,0,0,GNU Affero General Public License v3.0,0,Ruby,
django-wiki,openfun,GitHub,https://github.com/openfun/django-wiki,A wiki system with complex functionality for simple integration and a superb interface. Store your knowledge with style: Use django models.,True,2017-12-18T15:43:17Z,2017-12-18T15:43:20Z,,0,0,GNU General Public License v3.0,0,Python,
openedx-docker,openfun,GitHub,https://github.com/openfun/openedx-docker,:whale: A best practice Docker image of Open edX,False,2018-02-07T10:07:28Z,2019-02-25T18:46:05Z,,19,12,GNU Affero General Public License v3.0,7,Python,"django,docker,docker-image,edx,edx-platform,lms,openeducation,openedx"
handbook,openfun,GitHub,https://github.com/openfun/handbook,:book: Good practices we tend to respect in FUN projects,False,2018-02-09T10:15:52Z,2018-06-27T06:20:49Z,https://openfun.gitbooks.io/handbook/content/,1,0,,0,,
fonzie,openfun,GitHub,https://github.com/openfun/fonzie,:shark: A FUN API for Open edX,False,2018-02-19T21:44:54Z,2018-06-08T12:46:28Z,https://fonzie.readthedocs.io,6,1,GNU Affero General Public License v3.0,6,Python,"api,django,django-rest-framework,http,openedx"
xblock-ipython,openfun,GitHub,https://github.com/openfun/xblock-ipython,,False,2018-03-23T09:08:15Z,2018-03-23T09:08:30Z,,0,0,GNU Affero General Public License v3.0,0,Python,
marsha,openfun,GitHub,https://github.com/openfun/marsha,🐠 A self-hosted opensource LTI video provider,False,2018-04-16T12:32:54Z,2019-02-27T16:11:12Z,,6,2,MIT License,12,Python,"django,edx,openedx,python,video"
openshift-docker,openfun,GitHub,https://github.com/openfun/openshift-docker,:whale2: OpenShift-compatible Docker images used at FUN,False,2018-04-23T13:47:05Z,2019-02-19T12:38:52Z,https://hub.docker.com/u/fundocker/,1,1,MIT License,4,Shell,
fun-config,openfun,GitHub,https://github.com/openfun/fun-config, :sparkles: Misc FUN configuration files,False,2018-04-23T16:09:46Z,2019-01-23T13:38:39Z,,1,0,MIT License,0,Makefile,
openedx-con-2018,openfun,GitHub,https://github.com/openfun/openedx-con-2018,🎓 Resources for our Open edX Con 2018 workshop and talks,False,2018-04-27T09:59:28Z,2018-06-10T15:04:08Z,https://openfun.github.io/openedx-con-2018/,0,0,Creative Commons Attribution Share Alike 4.0 International,0,JavaScript,
arnold,openfun,GitHub,https://github.com/openfun/arnold,:octopus: A FUN way to deploy dockerized applications to OpenShift with Ansible,False,2018-05-16T20:56:15Z,2019-03-04T11:41:30Z,,15,3,MIT License,45,Python,"ansible,deployment,docker-application,microservices-architecture,openshift"
django-cong-2018,openfun,GitHub,https://github.com/openfun/django-cong-2018,:mortar_board: Resources for our Django Cong 2018 talk,False,2018-06-10T14:59:07Z,2018-06-11T07:16:16Z,https://openfun.github.io/django-cong-2018/slides/,1,0,Creative Commons Attribution Share Alike 4.0 International,0,JavaScript,
openfun.github.io,openfun,GitHub,https://github.com/openfun/openfun.github.io,The blog of France Université Numérique Open Source team,False,2018-06-14T12:26:47Z,2018-06-14T13:43:15Z,,0,0,Creative Commons Attribution Share Alike 4.0 International,0,Ruby,
nltk,openfun,GitHub,https://github.com/openfun/nltk,NLTK Source,True,2018-07-25T18:36:44Z,2018-07-25T18:36:48Z,http://nltk.github.com/,0,0,Other,0,Python,
openedx-xapi,openfun,GitHub,https://github.com/openfun/openedx-xapi, :page_facing_up: Open edX xAPI plugin,False,2018-10-04T09:13:06Z,2018-11-07T16:27:02Z,,2,0,GNU Affero General Public License v3.0,0,Dockerfile,
xblock-configurable-lti-consumer,openfun,GitHub,https://github.com/openfun/xblock-configurable-lti-consumer,:fish: A configurable LTI consumer Xblock for Open edX,False,2018-10-05T15:05:42Z,2019-03-04T17:04:36Z,,1,0,GNU Affero General Public License v3.0,2,Python,
nantes-oer,openfun,GitHub,https://github.com/openfun/nantes-oer,"Slides for the Technologies for OER day in Nantes on October 16, 2018",False,2018-10-14T15:31:24Z,2018-10-16T05:13:16Z,,0,0,Creative Commons Attribution Share Alike 4.0 International,0,JavaScript,
openedx-comments-docker,openfun,GitHub,https://github.com/openfun/openedx-comments-docker,:whale: A handcrafted Docker image for the Open edX comment service,False,2018-10-19T10:03:13Z,2018-10-30T14:06:30Z,,0,0,GNU Affero General Public License v3.0,0,Dockerfile,"docker,docker-image,forum,openedx"
politique-de-contribution-open-source,openfun,GitHub,https://github.com/openfun/politique-de-contribution-open-source,Politique de contribution open-source interministérielle,True,2018-10-23T12:31:11Z,2018-10-23T12:31:14Z,https://disic.github.io/politique-de-contribution-open-source/,0,0,Other,0,,
subsrt,openfun,GitHub,https://github.com/openfun/subsrt,Subtitle file converter Node.js library and command line tool.,True,2018-11-22T14:18:46Z,2018-11-22T17:52:44Z,,0,0,MIT License,0,JavaScript,
poss-2018,openfun,GitHub,https://github.com/openfun/poss-2018,"Blue Hat Hackers gathering at Paris Open Source Summit on December 6, 2018",False,2018-12-05T21:34:19Z,2018-12-06T06:26:12Z,,0,0,Creative Commons Attribution Share Alike 4.0 International,0,JavaScript,
videofront-to-marsha,openfun,GitHub,https://github.com/openfun/videofront-to-marsha,A small click script to automate the transfer of videos from VideoFront to Marsha,False,2019-01-09T09:43:43Z,2019-02-06T22:29:51Z,,0,0,MIT License,0,Python,
learninglocker-docker,openfun,GitHub,https://github.com/openfun/learninglocker-docker,🎓 learning locker docker images,False,2019-01-15T09:09:44Z,2019-03-01T13:06:54Z,,1,0,MIT License,0,Dockerfile,
xblock-proctor-exam,openfun,GitHub,https://github.com/openfun/xblock-proctor-exam,🤞Xblock will make exam available to student once Proctor Exam authentification process is complete,False,2019-02-19T14:33:22Z,2019-02-19T14:34:36Z,,0,0,,1,Python,
