nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
cw-leia-standalone-hard,cw-leia,GitHub,https://github.com/cw-leia/cw-leia-standalone-hard,LEIA: the Lab Embedded ISO7816 Analyzer A Custom Smartcard Reader for the ChipWhisperer PCB,True,2019-06-03T14:06:51Z,2019-06-14T13:00:26Z,,11,2,Other,0,Shell,,False,
chipwhisperer,cw-leia,GitHub,https://github.com/cw-leia/chipwhisperer,ChipWhisperer - the complete open-source toolchain for side-channel power analysis and glitching attacks,True,2019-06-05T07:01:51Z,2019-06-11T04:23:16Z,http://chipwhisperer.com,4,1,Other,0,C,,False,
chipwhisperer-target-cw308t,cw-leia,GitHub,https://github.com/cw-leia/chipwhisperer-target-cw308t,ChipWhisperer CW308 UFO Target Hardware Files,True,2019-06-05T07:02:04Z,2019-06-05T07:02:11Z,,0,0,,0,HTML,,False,
cw-leia-standalone-firmware,cw-leia,GitHub,https://github.com/cw-leia/cw-leia-standalone-firmware,Firmware for LEIA,False,2019-06-05T07:04:41Z,2019-06-12T20:31:54Z,,4,2,"BSD 3-Clause ""New"" or ""Revised"" License",2,C,,False,
