nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
kit-sprite-svg,pidila,GitLab,https://gitlab.com/pidila/kit-sprite-svg,Ne fait que des sprite et le fait bien :),,2018-02-20T06:44:35Z,2018-02-20T06:44:35Z,,2,0,,0,,
select-a11y,pidila,GitLab,https://gitlab.com/pidila/select-a11y,Dépôt de développement et de tests pour le module select-a11y de Scampi - http://pidila.gitlab.io/select-a11y/,,2018-02-02T17:09:55Z,2019-07-16T11:05:47Z,,1,1,,2,,
kit-module-scampi,pidila,GitLab,https://gitlab.com/pidila/kit-module-scampi,Boilerplate pour la création d'un module pour Scampi,,2018-01-26T21:33:32Z,2018-01-29T15:31:26Z,,0,0,,0,,
checklist-pidila,pidila,GitLab,https://gitlab.com/pidila/checklist-pidila,"Liste de bonnes pratiques web de l'équipe web de la DILA (Direction de l'information légale et administrative) : RGAA, Cerfa numérique, Charte internet de l'Etat, bonnes partiques d'éco-conception, bonnes pratiques Opquast",,2017-11-14T15:20:55Z,2019-07-18T14:44:59Z,,4,1,,21,,
pidila.gitlab.io,pidila,GitLab,https://gitlab.com/pidila/pidila.gitlab.io,https://pidila.gitlab.io/,,2016-10-21T05:07:07Z,2019-07-29T12:45:58Z,,1,0,,4,,
scampi,pidila,GitLab,https://gitlab.com/pidila/scampi,"Bibliothèque de composants html/css/js accessibles et adaptables de la DILA (Direction de l'information légale et administrative)

https://pidila.gitlab.io/scampi/",,2016-10-12T10:03:44Z,2019-07-29T12:54:10Z,,9,3,,37,,
scampi-twig,pidila,GitLab,https://gitlab.com/pidila/scampi-twig,"Outil simple avec Twig et Sass (bibliothèque Scampi) pour monter des pages statiques. Cet outil servira essentiellement à créer des gabarits d'intégration.

https://pidila.gitlab.io/scampi-twig/",,2016-10-08T14:11:25Z,2019-04-18T11:55:20Z,,0,6,,8,,
sp-simulateurs-data,pidila,GitLab,https://gitlab.com/pidila/sp-simulateurs-data,Mise à disposition des données utilisées par les simulateurs du site service-public.fr développés par la DILA. Cette mise à disposition s'effectue dans le cadre du Partenariat Gouvernement Ouvert (PGO),,2016-09-14T08:31:55Z,2019-07-17T09:48:12Z,,2,1,,0,,
