nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
gru-module-seo-crm,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-seo-crm,Module SEO pour le Guichet Usager,False,2014-11-27T16:15:14Z,2015-09-19T12:23:11Z,,0,0,,0,Java,
gru-plugin-appointment,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-plugin-appointment,Demandes de RDV,False,2015-05-12T16:42:17Z,2018-08-22T13:47:26Z,,0,1,,0,Java,
gru-module-workflow-notifycrm,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-workflow-notifycrm,Module du Workflow permettant de créer des notifications dans le Guichet Usager,False,2015-05-22T08:33:26Z,2015-09-19T12:21:15Z,,0,0,,0,Java,
hackathon-franceconnect-poc-stationnement,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/hackathon-franceconnect-poc-stationnement,Téléservice de demande de carte de stationnement réalisé lors du hackathon FranceConnect,False,2015-06-03T21:00:58Z,2015-09-17T12:26:54Z,,0,0,,0,Java,
hackathon-franceconnect-poc-quotientfamille,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/hackathon-franceconnect-poc-quotientfamille,Téléservice de demande de quotient familial - PoC FranceConnect,False,2015-06-03T21:01:25Z,2015-09-17T12:53:37Z,,0,0,,0,Java,
franceconnect-plugin-fcsample,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/franceconnect-plugin-fcsample,Plugin d'exemple FranceConnect,False,2015-06-08T21:15:12Z,2018-12-31T10:58:00Z,,0,0,,0,Java,
hackathon-franceconnect-site,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/hackathon-franceconnect-site,Site démonstration de la Ville de Palyma réalisé lors du hackathon FranceConnect,False,2015-06-15T10:57:07Z,2016-11-08T16:42:17Z,,0,0,,0,CSS,
lutece-auth-plugin-federate-database-franceconnect,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/lutece-auth-plugin-federate-database-franceconnect,Plugin for federation between mylutece database and france connect,False,2015-06-17T08:16:56Z,2015-11-12T13:03:15Z,,0,0,,0,Java,
gru-plugin-crm,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-plugin-crm,Guichet Usager ,False,2015-09-09T12:30:33Z,2016-12-01T15:10:17Z,,0,0,,0,Java,
gru-module-crm-rest,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-crm-rest,API REST du Guichet Usager,False,2015-09-09T16:22:25Z,2018-04-25T09:59:27Z,,0,0,,0,Java,
gru-module-crm-mylutece,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-crm-mylutece,Module d'intégration du Guichet Usager avec une authentification MyLutece,False,2015-09-10T10:19:52Z,2015-09-19T12:12:19Z,,0,0,,0,Java,
gru-module-crm-form,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-crm-form,Module d'intégration du Guichet Usager avec le moteur de formulaire Form,False,2015-09-10T10:21:13Z,2015-09-19T12:13:48Z,,0,0,,0,Java,
gru-plugin-crmclient,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-plugin-crmclient,Client Java pour Guichet Usager ,False,2015-09-10T10:22:00Z,2017-01-18T13:15:31Z,,0,0,,0,Java,
gru-module-crm-mylutecedatabase,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-crm-mylutecedatabase,Module d'intégration du Guichet Usager avec une authentification MyLuteceDatabase,False,2015-09-15T08:34:54Z,2015-09-19T12:10:52Z,,0,0,,0,Java,
gru-module-crm-mylutecedirectory,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-crm-mylutecedirectory,Module d'intégration du Guichet Usager avec une authentification MyLuteceDirectory,False,2015-09-15T08:36:10Z,2015-09-19T12:09:20Z,,0,0,,0,Java,
gru-library-crmclient,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-library-crmclient,Library CRM Client,False,2015-09-15T16:19:22Z,2017-01-18T11:14:56Z,,0,0,,0,Java,
comarquage-plugin-dila,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/comarquage-plugin-dila,Informations localisées de la DILA sur les droits et démarches,False,2015-09-17T08:25:20Z,2015-09-21T08:32:55Z,,0,0,,0,Java,
opendata-module-document-ckan,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/opendata-module-document-ckan,Module Document CKAN - Mise à disposition de jeux de données pour Etalab via l'API de moissonnage de CKAN,False,2015-09-17T08:47:40Z,2015-09-17T12:31:07Z,,0,0,,0,Java,
franceconnect-module-mylutece-franceconnect,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/franceconnect-module-mylutece-franceconnect,Module d'authentification MyLutece pour FranceConnect,False,2015-09-17T08:53:29Z,2015-09-21T08:43:17Z,,0,0,,0,Java,
franceconnect-plugin-franceconnect,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/franceconnect-plugin-franceconnect,Plugin d'accès à des fournisseurs de données via FranceConnect,False,2015-09-17T09:01:22Z,2017-05-30T16:53:17Z,,0,0,,0,Java,
actes-library-actes,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/actes-library-actes,Library ACTES,False,2015-09-17T09:26:01Z,2016-08-16T16:07:17Z,,0,0,,0,Java,
actes-plugin-actes,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/actes-plugin-actes,Transmission des ACTES au contrôle de légalité,False,2015-09-17T09:32:02Z,2016-08-16T08:55:15Z,,0,0,,0,Java,
actes-module-actes-fast,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/actes-module-actes-fast,Module de transfert des ACTES via la plate-forme FAST,False,2015-09-17T12:33:14Z,2016-08-16T13:59:12Z,,0,0,,0,Java,
actes-module-actes-s2low,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/actes-module-actes-s2low,Module de transfert des ACTES via la plate-forme S2LOW,False,2015-09-17T12:40:20Z,2016-08-16T15:50:20Z,,0,0,,0,Java,
etatcivil-module-formengine-etatcivil,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/etatcivil-module-formengine-etatcivil,"Formulaires de demande d'actes d'état civil (naissance, mariage et décès)",False,2015-09-17T13:34:32Z,2016-01-21T16:35:19Z,,0,0,,0,Java,
urbanisme-plugin-plu,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/urbanisme-plugin-plu,Consultation des historiques du Plan Local d'Urbanisme (PLU),False,2015-09-21T08:25:30Z,2015-09-21T08:29:50Z,,0,0,,0,Java,
espacepublic-plugin-dansmarue,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/espacepublic-plugin-dansmarue,Application Back Office DansMaRue,False,2015-09-21T10:11:58Z,2018-09-14T07:42:16Z,,1,0,,0,Java,
gru-module-workflow-appointment,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-workflow-appointment,Module Workflow pour la gestion des RDV,False,2015-09-30T09:15:28Z,2018-06-20T07:30:40Z,,0,0,,0,Java,
gru-module-appointment-alert,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-appointment-alert,module appointment alert,False,2015-09-30T09:22:15Z,2018-06-20T07:29:02Z,,0,0,,0,Java,
